DOY,NIRv
1,0.0723942473316113
9,0.0714623313882487
17,0.0631807063592848
25,0.0629880041488943
33,0.0644302229501472
41,0.0682752535662608
49,0.0726020005616537
57,0.0740898036369374
65,0.0846813121807475
73,0.0906080711756085
81,0.1136061750343135
89,0.1293773598090565
97,0.1359055909191556
105,0.1377554704985366
113,0.1674390138599468
121,0.171800329546332
129,0.1697091834124426
137,0.1725465599261785
145,0.1904679159094454
153,0.2011792580187698
161,0.2072687390547153
169,0.2069126745328578
177,0.2723313800792338
185,0.2809032502280095
193,0.335716328531611
201,0.3612578617241999
209,0.3660428631786643
217,0.3682369907812172
225,0.3450388758415252
233,0.3268640251578654
241,0.2790808232390389
249,0.2533802781428798
257,0.2319523326430251
265,0.1709646950417794
273,0.1617079628650965
281,0.1255227760035867
289,0.0958018309431995
297,0.09675722053114
305,0.0944536128029814
313,0.0939847012996574
321,0.091914903284379
329,0.0897345085287638
337,0.08586681730927
345,0.0847285955644701
353,0.0834159428308602
361,0.0826415224570398
