,0,1
1,,0.04830810253951282
2,,0.04823991916215555
3,,0.04817438183496571
4,,0.04810009589684815
5,,0.048007951775642745
6,,0.04789095014982739
7,,0.04774402779393218
8,,0.047563884107664905
9,,0.04735002960528453
10,,0.0471014588477633
11,,0.0468185783291424
12,,0.046503018672973725
13,,0.04615744823875048
14,,0.04578538813832726
15,,0.04539102866232915
16,,0.04497904711654992
17,,0.04454164149671464
18,,0.04409138053822073
19,,0.043639048099601827
20,,0.043193645319231574
21,,0.04276238657859741
22,,0.04235068927214447
23,,0.04196215738368959
24,,0.041598558869405264
25,,0.04127085577896111
26,,0.040970600345047535
27,,0.04068890347126733
28,,0.040434822263023605
29,,0.04020761851129116
30,,0.04000745009111364
31,,0.039835345542492205
32,,0.039693185411629445
33,,0.039580128244906095
34,,0.039501807562194
35,,0.039464210415286805
36,,0.03945084582682004
37,,0.039456718299294875
38,,0.03947498293978532
39,,0.03949680160885492
40,,0.03951119585909518
41,,0.03951379917202152
42,,0.039483705328288606
43,,0.039398614629955184
44,,0.03928291108457971
45,,0.03913573350397115
46,,0.0389590329640208
47,,0.03875775097985834
48,,0.03854001635540656
49,,0.038320885250732184
50,,0.03811347030995406
51,,0.0379352520270697
52,,0.037762246770373036
53,,0.03759747838720678
54,,0.037444256359686526
55,,0.03730602593279538
56,,0.03718622321381644
57,,0.03708679155827642
58,,0.037011517797857135
59,,0.03696359253473728
60,,0.036943386804677736
61,,0.03695148645657683
62,,0.03698735373709052
63,,0.03704921359777683
64,,0.03713394344822795
65,,0.037238542770761954
66,,0.037355957358635505
67,,0.03747768917738455
68,,0.03761584183792451
69,,0.03777017098026497
70,,0.03794096160909538
71,,0.038129131844627004
72,,0.03833634866031616
73,,0.03857947568979822
74,,0.038853719392355754
75,,0.03915739617230853
76,,0.039472725126796226
77,,0.039794213311605965
78,,0.04011742709505866
79,,0.040438836369729496
80,,0.0407556726904151
81,,0.04108446508549399
82,,0.041412711367258825
83,,0.04173085998665363
84,,0.04203813801069049
85,,0.042333081068312774
86,,0.04261685465892277
87,,0.04289304049697102
88,,0.04316745000022908
89,,0.04343724291402329
90,,0.04371849360682666
91,,0.0440276554576742
92,,0.044366200137881215
93,,0.04474357342841899
94,,0.04516826585421811
95,,0.04564780130043747
96,,0.046188741101963096
97,,0.04685783248119111
98,,0.04762412732343065
99,,0.04846410980516851
100,,0.04935479824584798
101,,0.05028206025297106
102,,0.05123634798316327
103,,0.052212007676439506
104,,0.05320663892027357
105,,0.05422067775856786
106,,0.05525640561799721
107,,0.05631775705560721
108,,0.057412204805193975
109,,0.05854691455119654
110,,0.0597297652056392
111,,0.06096907613266727
112,,0.06227338500550294
113,,0.06365364344150914
114,,0.06511698099762572
115,,0.06667070391569818
116,,0.0683195096895131
117,,0.07006953491163131
118,,0.071926805400412
119,,0.07389731384526621
120,,0.07598714855456788
121,,0.07820267330622248
122,,0.08055075830089296
123,,0.08303906221788329
124,,0.08565154131130913
125,,0.0883856100599931
126,,0.09123803077569693
127,,0.09420516588036743
128,,0.09728327277006618
129,,0.10053124181197137
130,,0.10390977497017441
131,,0.10738907148067313
132,,0.1109160671388226
133,,0.1144620388013535
134,,0.11800339905752631
135,,0.12152122324384179
136,,0.12500084505516154
137,,0.12832444781707936
138,,0.13154740237235746
139,,0.13471401609118192
140,,0.1378774859786941
141,,0.1410737340283839
142,,0.14433367440087913
143,,0.14768476989273385
144,,0.15115259970293854
145,,0.15469645664506843
146,,0.15838139062712087
147,,0.1622663911958856
148,,0.16630095484379934
149,,0.17048458140199838
150,,0.1748071610043281
151,,0.17925042563297314
152,,0.1837893363706535
153,,0.18830713289672216
154,,0.19281946526438237
155,,0.19732728901300128
156,,0.20181889910066275
157,,0.2062725972254472
158,,0.21065861953155865
159,,0.2149411227278243
160,,0.21908005450347068
161,,0.2230661777531412
162,,0.22683676334798092
163,,0.23033430187452358
164,,0.23350334281292429
165,,0.23629742050719038
166,,0.23867740053789083
167,,0.24061209591507904
168,,0.24207878594574175
169,,0.24305831299402905
