DOY,NIRv
1,0.0918637639040133
9,0.0522704467408631
17,0.0780018256134457
25,0.0813949206594738
33,0.0806384091264956
41,0.0797935937931719
49,0.0825294216606071
57,0.0833118826112157
65,0.0852330134345519
73,0.1053567942249111
81,0.1108595973362319
89,0.1255080683185347
97,0.1231018555899635
105,0.1365684996649445
113,0.1479468135938645
121,0.1806791968701852
129,0.1775212179476544
137,0.1721409316805502
145,0.1826390723517423
153,0.1860676849112035
161,0.2816721096158305
169,0.3125790179783205
177,0.3579366656122244
185,0.3988795680927655
193,0.4384092876759903
201,0.4491989529399682
209,0.4605890896201235
217,0.4534190541724837
225,0.4375667352729824
233,0.3821492830848231
241,0.37183816298163
249,0.3107686126756191
257,0.2099398254151798
265,0.1481106988118422
273,0.1280557589895433
281,0.1237580514811845
289,0.1121688939786738
297,0.1135060169932018
305,0.1073874902403718
313,0.0977985221606013
321,0.1103495331588921
