DOY,NIRv
1,0.0726612633729841
9,0.079293807541258
17,0.0769643757235707
25,0.0699171815741474
33,0.0701322761479537
41,0.0684493436227116
49,0.0703172216886146
57,0.0727420850284945
65,0.0743887645813579
73,0.0991993108723255
81,0.1001793816414179
89,0.1094343375707498
97,0.1209413791831876
105,0.1336764605749636
113,0.1429235344164595
121,0.1450565991394236
129,0.1453599260203149
137,0.1669609614799538
145,0.1725608284731279
153,0.1993129559573401
161,0.2022926769050179
169,0.2797239990578484
177,0.3146630311983222
185,0.3766601352458882
193,0.3865457767066281
201,0.418406890057916
209,0.4202373978126161
217,0.4184222247720049
225,0.410374258410309
233,0.3717434685399618
241,0.3283951127663859
249,0.2710698795152965
257,0.2250320417603379
265,0.1544414928670993
273,0.1309351167359745
281,0.1096727053421872
289,0.098140966707114
297,0.0886955439665042
305,0.0913802535595229
313,0.0891725652318
321,0.0864574650798019
329,0.0830731168079542
337,0.0812957817024441
345,0.0938353423724491
353,0.0923851132219059
361,0.0814549670409549
