DOY,NIRv
1,0.0772245595686998
9,0.0739109969030444
17,0.0729205856941602
25,0.0759666228959249
33,0.0712063116517851
41,0.0672114510165185
49,0.0620434471281958
57,0.0637523686361794
65,0.0735885862430404
73,0.0828397210287486
81,0.0865681684366196
89,0.0974598225606711
97,0.1123474464193385
105,0.1186785115697453
113,0.1301870421515732
121,0.1416208871303735
129,0.1423212534135134
137,0.1600483378643754
145,0.1821759698130842
153,0.2226651183186765
161,0.2459020246019083
169,0.2966379927169521
177,0.3555377813035416
185,0.3986531872784544
193,0.4223340510822241
201,0.4421069577977614
209,0.4457457060486051
217,0.4528992906256403
225,0.4442737034320423
233,0.3999355032847083
241,0.3729482334992944
249,0.3597928467682552
257,0.279074200490887
265,0.210793123900905
273,0.1679978911584476
281,0.1270920835813807
289,0.1022876623952536
297,0.0825364286888806
305,0.0781542528267053
313,0.0770133938981632
321,0.0732902593059919
329,0.0631485693073542
337,0.0645960776369054
345,0.0584794768689618
353,0.0566515592297287
361,0.0571694694211593
