2025_01_01_NIRv,2025_01_09_NIRv,2025_01_17_NIRv,2025_01_25_NIRv,2025_02_02_NIRv,2025_02_10_NIRv,2025_02_18_NIRv,2025_02_26_NIRv,2025_03_06_NIRv,2025_03_14_NIRv,2025_03_22_NIRv,2025_03_30_NIRv,2025_04_07_NIRv,2025_04_15_NIRv,2025_04_23_NIRv,2025_05_01_NIRv,2025_05_09_NIRv,2025_05_17_NIRv,2025_05_25_NIRv,2025_06_02_NIRv,2025_06_10_NIRv,2025_06_18_NIRv,2025_06_26_NIRv,2025_07_04_NIRv,2025_07_12_NIRv,2025_07_20_NIRv,2025_07_28_NIRv,2025_08_05_NIRv,2025_08_13_NIRv,2025_08_21_NIRv,2025_08_29_NIRv,2025_09_06_NIRv,2025_09_14_NIRv,2025_09_22_NIRv,2025_09_30_NIRv,2025_10_08_NIRv,2025_10_16_NIRv,2025_10_24_NIRv,2025_11_01_NIRv,2025_11_09_NIRv,2025_11_17_NIRv,Shape_Leng,ADM1_CODE,STATUS,ADM0_NAME,ADM0_CODE,EXP1_YEAR,Shape_Area,system:index,ADM1_NAME,STR1_YEAR,DISP_AREA
0.046876286640547424,0.04650823884052765,0.04429282171216282,0.045055140460157045,0.03684189749841251,0.03260960110225572,0.04359235769415238,0.04562419579009962,0.048056440877121,0.0522945011884504,0.05230191044426318,0.04877991297415458,0.05036796396897663,0.05597292316499884,0.06648254500552377,0.07468185092243723,0.0763183972282518,0.0986019821248675,0.12058056465685418,0.17589952102799544,0.2041613789951829,0.25662582745161533,0.2644968213760527,0.2967746252379134,0.3039190061969069,0.34745062220741907,0.3557985276421351,0.3367893261156267,0.33191780485968747,0.302057344939972,0.2759586675526556,0.2265594872656941,0.18272263278802828,0.16161967125059443,0.1390488301252518,0.10583411323498773,0.09689276968596935,0.09102120820743523,0.0869012409853674,0.0800130786567464,0.07714963625271754,25.1583351511,3248,Member State,United States of America,259,3000,21.8071506554,00010000000000000071,North Dakota,1000,NO
