DOY,NIRv
1,0.0919477799259276
9,0.0911108615540508
17,0.0866611808624446
25,0.0841731415224758
33,0.076301171300633
41,0.0766476465160105
49,0.0785674620865352
57,0.0784987780030507
65,0.0970773464427876
73,0.1040635906127981
81,0.1099111358895485
89,0.1258251865701069
97,0.1446264162214135
105,0.1558458074065747
113,0.1732564144655624
121,0.1954053269141665
129,0.1979162293069746
137,0.209273936171712
145,0.2235475380176525
153,0.2440837967383162
161,0.2532121686960815
169,0.2750600373807504
177,0.3232516426423492
185,0.3307939113928446
193,0.3423746134666208
201,0.3405711473988725
209,0.4002676012119077
217,0.3968058037339539
225,0.3962314855389152
233,0.3781210196994587
241,0.348189322315495
249,0.3278312816389208
257,0.2780676409448221
265,0.2342399011498957
273,0.1829683610280098
281,0.138829681697817
289,0.1062045755949905
297,0.0914303831955705
305,0.0901031504042652
313,0.0882424191517556
321,0.0823309916684358
329,0.0814461935016144
337,0.0702135978635898
345,0.0672885469518813
353,0.0683442179725192
361,0.0680640284209615
