DOY,NIRv
1,0.0777318419963638
9,0.0727045041037693
17,0.067557929693625
25,0.0679557041571984
33,0.0664028105362152
41,0.065832727420396
49,0.070924159573017
57,0.0718609907503645
65,0.0808957331534543
73,0.0831514335015467
81,0.1043471768638679
89,0.1009172954284316
97,0.1145168023492387
105,0.1297164463349611
113,0.1674704560243299
121,0.1734274683618973
129,0.1996905423605265
137,0.2086796926016917
145,0.2287776280616324
153,0.2403536043134445
161,0.2652783858009174
169,0.3474378915898745
177,0.3615847697559146
185,0.3627434301176505
193,0.3678521742680598
201,0.3712940979238468
209,0.3641734279639855
217,0.3564647645111812
225,0.3459733894020652
233,0.3460039784371941
241,0.304099342273105
249,0.2686633622830162
257,0.2281295717958717
265,0.2095179640657931
273,0.1687185578168727
281,0.1325949726799034
289,0.1277351161979371
297,0.1278849412244525
305,0.1021006782093283
313,0.1042278633236743
321,0.0976602554833298
329,0.097365959819839
337,0.0851033383594692
345,0.0853452389370416
353,0.0790083385551558
361,0.0803471167850618
