DOY,NIRv
1,0.0378832804550706
9,0.0399166869724005
17,0.0390131397949619
25,0.0470257293848224
33,0.0531316680732574
41,0.0454439857647273
49,0.036665375565726
57,0.0375713385381272
65,0.0412526195063746
73,0.0451793655898764
81,0.0468276742451336
89,0.0557724165031418
97,0.0545074158517568
105,0.0591689004046863
113,0.0639912223381442
121,0.07719891432839
129,0.1212857306993215
137,0.1467752182242806
145,
153,0.1859404173549061
161,0.1984446108756933
169,0.3049300415779942
177,0.334425981134988
185,0.35761990410628
193,0.3713942751398636
201,0.3745003101948671
209,0.3718083067243816
217,0.3543735247453262
225,0.3526892323166539
233,0.3103534295772362
241,0.2925197555333644
249,0.2330535405549798
257,0.1933880346275962
265,0.1190892881215403
273,0.1169550345955619
281,0.103570009552704
289,0.0940376861108166
297,0.0695696320564672
305,0.0715775245789065
313,0.0702989301764595
321,0.066056998271712
329,0.0602670277444338
337,0.0596086246778358
345,0.0598792686305473
353,0.0552943320960814
361,0.0547180206283905
